description,file
"Labeled B on the left side of the polygon. Labeled H on the top of the polygon
",c113742c-6a2b-4cb3-b2e2-b9c2e2df42ad.jpg
"Labels the polygon's base 6 and the right side's height 4
",3fd158b4-650e-4eb9-b040-9cc5b374f40e.jpg
"decimal points are crossed out in all values in the last column of the table
",1aadf296-753c-48d0-bc6f-9707f5a23e04.jpg
"traced squares around the units above the polygon
",3a9cbd65-31cd-4ee0-8229-801fa383c1eb.jpg
"the student drew a place value chart: four boxes for the ones, tenths, hundredths, and thousandths places, with a decimal between the boxes for ones and tenths
",4eda6faa-e7f3-4e43-9213-cc3cb19afd3d.jpg
"""greatest variability"" is underlined in the problem
",06536c11-7abb-48dc-b174-d07a18bb25af.jpg
"Drew a triangle at the bottom of the polygon. Drew a line across the top of the polygon to decompose it into a triangle 
",9ff620e5-59c4-4642-ba03-41d1974f6909.jpg
"Drew a line to recreate the top triangle at the bottom. Drew a line through the top of the polygon to decompose. Drew countermarks and labeled them B=6 and H=7
",5289a3bb-6788-4785-95a8-41be3a304947.jpg
"Drew triangles around the polygon to create a rectangle shape around the polygon. Drew counters around the perimeter of the shape. Labeled the base 6 and the height 10
",afecf5df-a7c0-472e-8595-d4ff10d9601e.jpg
"a dot plot with a number line starting at 16 and ending at 36, counting by 2s
A curved line labeled ""8"" connects the dots between 18 and 24. 
A curved line labeled ""8"" connects the dots between 24 and 32.
Under the number line, ""years old"" is written with a line drawn to 24.
",ce86731e-8ee4-43e7-b6a0-71bad6a18d03.jpg
"a dot plot with a number line starting at 16 and ending at 36, counting by 2s. Each dot is crossed out with a diagonal line. 
",a8977198-f5d1-4fad-99a8-f061f5db426d.jpg
"Tape diagram with a line dividing it down the middle. The left side is cut in half diagonally and each piece is labeled as two-thirds. The right side is cut in half diagonally and each piece is labeled as one-third.
",e4ae519e-a658-4db5-aede-89b0a5dac59d.jpg
"a dot plot with a number line starting at 16 and ending at 36, counting by 2s. A vertical line is drawn at 24 and at 36. 
",27f57ee1-4222-4e67-af59-aed99a8259dc.jpg
"Rectangle horizontally oriented with a triangle cut out from the right side. The right half of the rectangle is shaded. The base of the cutout triangle is labeled with 2 vertical arrows that each say 6 in to the right of them. There is a plus sign between the numbers and a bracket pointing to 12 on the right side. The base of the shaded part of the rectangle is labeled with two horizontal arrows and 4 in is written once below each arrow. Between the 4 in is a plus sign and below them there is a bracket with 8 written below the bracket. In the cutout triangle section, there are 2 lines and 6 written below the top line and above the bottom line.

12\times8=96
-6
________
90
",efc70631-a6e3-4af1-81e1-e1040b2dc924.jpg
"Triangle cut out from a shaded rectangle
6\times8=48
6\times8=48
",0787511d-dac6-4c8a-93e4-1c7652ae3ac6.jpg
"ordered data by least to greatest under the data set given:40 40 47 49 50 53 55 57 67 76 


",6bdc8399-7900-4939-b4bd-59b25e62446b.jpg
"Tape diagram that displays the whole number 2 split into fourths. There is a total of 8 one-fourth pieces. These 8 pieces are grouped and labeled with the number 2. Three-fourths is shaded. The shaded rectangles are grouped along with three-fourths that are not shaded, and labeled as 2 groups of three-fourths. Two-fourths are grouped and labeled as two-thirds groups of three-fourths.
",8d17ff34-28fb-4583-ae67-cc884256f730.jpg
"boxed median of the second data set is 49 feet and the IQR is 6 feet
",05e55fd9-6dfe-4ff0-928a-ffd31ebe5b64.jpg
"Tape diagram that displays the whole number 2 incorrectly split into fourths. There is a total of 9 one-fourth pieces. These 9 pieces are grouped and labeled with the number 2. Three-fourths is shaded. Another three-fourths is shaded and grouped. The shaded rectangles are grouped and labeled as 1 group. The last three-fourths are grouped and labeled as three-fourths of a group.
",9251e55e-a77b-4965-a6e7-9f6b0cacd7c8.jpg
" 6 by 2 rectangle. The first two squares are labeled three-fourths. The next two squares are also labeled as three-fourths. The next two squares are labeled as three over 1.
",e64593b9-1700-49f8-828c-ca751dd676d5.jpg
"Tape diagram that displays the whole number 2 split into fourths. There is a total of 8 one-fourth pieces. There are 4 groups of two-fourths that are each labeled as 1 group.
",9ca2e4b8-8564-4a02-a21b-fcbd01d48f54.jpg
"Tape diagram with 8 one-fourth pieces grouped and labeled with the number 2.
",389888e6-a71e-43da-87a2-67de70ae7a94.jpg
"12 one-fourth pieces. 4 of these pieces were shaded while the rest were labeled as three-fourths.
",cf60a12b-d23f-4bf5-a9af-539fc92aa422.jpg
"Tape diagram with 8 one-fourth size pieces. Three-fourths is shaded and grouped and labeled as a group. Another three-fourths is shaded and grouped and labeled as a group The last 2 one-fourth pieces are grouped and labeled as a group. 2\frac{1}{4} is the answer written below.
",bc5274c7-42e0-4289-9000-2b3a6e3cc4cb.jpg
"Tape diagram split into 5 sections. Each section labeled as 12. Another tape diagram split into 12 sections. The first section labeled as 5.
",55afba2f-e756-4b23-93de-c5437d5eb0f9.jpg
"tape diagram split into 12 sections. Each section labeled as 5. Increments of 10 are written above each set of two boxes.
",53177585-aba2-4971-b415-9f2c063e105c.jpg
"tape diagram split into five sections. Each section labeled as 12. 60 written at the bottom
",603c08b4-6862-4580-ac4f-4a6e1b23ee06.jpg
"tape diagram split into 12 sections. Each section labeled as 5 . 60 written at the top
",2ec44328-af2c-4b8b-9218-867492fa49ee.jpg
"Tape diagram split into five sections. Each section labeled as 60 
",faebe461-f809-49f6-adf3-08b13fe76e7d.jpg
"There is a number line with 8 marks evenly spaced out.  From left to right, the marks are labelled with -\frac{3}{8} , -\frac{3}{4} , -3, \frac{1}{4} , 2.5, 3.1, \frac{16}{5} , and 6
",27576e08-874b-48ed-aef3-7a642d57b662.jpg
"=12 is circled
",e9b4d079-86eb-461d-ad84-196a99724409.jpg
"step 1 is circled
",5e28eaf7-b10d-4508-958a-0e16275f0575.jpg
"drew a number line with one lower constraint at 150
",6031d252-7d43-46a7-b168-92a5c7b050b3.jpg
"7 and 12 are circled. An arrow is drawn from the words didn't remove these
",733594ac-244a-498a-8122-93d243bf6efb.jpg
"step two is circled
",93a40a19-9486-4158-bf5d-bea09cedad47.jpg
"Tape diagram split into five sections. Each section labeled as 12. 60 written along the top. A second tape diagram split into 12 sections. Each section labeled as 5. 
",ea02ead7-9e7c-4645-8cbb-b1b9e0774059.jpg
"x2   x2
x5   x5
whole numbers are circled in step 4
",ff720126-ebdb-49f6-82db-f5dff26356e3.jpg
"Outline drawn around the whole rectangle with an arrow and large written under the left bottom corner
",f5f46ea7-474a-44a5-912e-7f8e90f7e020.jpg
"shaded smaller 5 by b rectangle in
",27e38530-a9e3-4908-a6fc-404d5931b0ee.jpg
"labeled base 6 and height 7
",381ef358-3cba-4b1a-ba8a-6f82b272d521.jpg
"shaded left smaller 5 by b rectangle in
",1725e423-4bd0-4696-9fef-59fbd656e9be.jpg
"two rectangle drawn around the complete figure (one is larger than the figure and the drawn one)
",e19f2a3d-b679-490b-a146-75919c6ef499.jpg
"drew a rectangle outline around the large rectangle
",12f10c9b-cc37-4d20-ac30-af73bd6d9548.jpg
"shaded left smaller 5 by b rectangle in with an arrow pointing at the shaded region
",60c8b27c-b510-4ecb-9003-ca7a27a7adad.jpg
"shaded the complete large rectangle in
",c3d7aab5-f48c-4a8a-9c33-72e00d84177d.jpg
"shaded large rectangle in
",72bab4f5-6ebf-41c7-9f66-bd1e12f108a9.jpg
"under the 5 width 
in front of the b Lenth
a b\ \ \ \ +\ \ \ \ \ \ \ \ 3 (plus sign added between length of both smaller rectangles
",13a743e9-3f05-46c6-a4de-cd2ae9082586.jpg
"A tape diagram that is a 9 unit by 2 unit rectangle. First 3 one-fourth pieces are shaded. The last 3 one-fourth pieces are shaded. The number 2\frac{2}{3} is written below the diagram.
",f164d1b4-8ac1-4268-8411-7a8d047b5e15.jpg
"Tape diagram split into 12 sections. Each section labeled as 5. 60 written at the top. A second tape diagram split into five sections. Each section labeled as 12. 60 written along the top. 
",32977a1d-d7f6-4026-840b-3117e26792b0.jpg
"Tape diagram that displays the whole number 2 split into fourths. There is a total of 8 one-fourth pieces. These 8 pieces are grouped and labeled with the number 2. Three-fourths is grouped and labeled with the number 1. Another three-fourths is grouped and labeled with the number 1. Two-fourths are grouped and labeled as two-thirds.
",0d5cef1f-aec8-479c-b31d-65394bed1df9.jpg
"Tape diagram split into 5 sections. Each section labeled as 5. 60 written at the top. Second tape diagram split into six sections. Each section labeled as 5. 60 Written at the top
",d6ad4aec-5d17-4b1d-bb4c-a9664f24fad8.jpg
"ape diagram that displays the whole number 2 split into fourths. There is a total of 8 one-fourth pieces. These 8 pieces are grouped and labeled with the number 2. Three-fourths is shaded as well as the last two-fourths. 2\frac{2}{3} is written below the tape diagram.#
",9b97639b-ef79-4f7f-a766-d124210351d8.jpg
"5 marked as ""W"" and top of the rectangle marked as ""L""
",26723cc2-f3dd-401f-9684-70749a8a67ac.jpg
"to the right of rectangle the expression 5\left(b+3\right)\  written
",044d4870-e491-4f1f-8332-10d51ad0820f.jpg
"wrote a plus sign between b and 3 

labeled the bottom of the diagram ""L""
",4730411d-2b3a-4fdd-9031-4cd39a949b02.jpg
"Drew arrows inside the polygon. Labeled lines are dneng 
",1fa8b45d-41cd-410f-80dc-c3a30b84dea1.jpg
"Drew numbers around the perimeter of the shape. Labeled each  unit with a number
",a2f8b6cd-6939-427c-9bbe-0809afbe6178.jpg
"written inside the left rectangular space is 5b 
written inside the right rectangular space is 15 
",4d0fbdcb-96c4-4ea3-b6e9-863f2d9e1d3d.jpg
"14 by 2 rectangle diagram shaded and labeled with the number 2 on top.
",5e62d5c6-d9a0-4675-9d25-f52ad1bbf303.jpg
"written inside the left rectangle  5b and written inside the right rectangle 15
",e972f5ad-7728-43ab-8442-a19d64f3e937.jpg
" 5b﻿ written inside left rectangle and ﻿15﻿ written inside the right rectangle
",1ac4ac33-ab69-4ace-aeac-88b9f45047e8.jpg
"Tape diagram that displays the whole number 2 split into fourths. There is a total of 8 one-fourth pieces. These 8 pieces are grouped and labeled with the number 2. six-fourths is shaded. The shaded squares are grouped and labeled with the number 1\frac{1}{2}.
",886b7c17-2f33-4032-9805-8cf377c32d92.jpg
"a dot plot with a number line starting at 16 and ending at 36, counting by 2s. 
There are two dots at 18 with the number 2 written above them. 
There is one dot at 20 with the number 1 written above it.
There are two dots between 20 and 22 on the number line, with a 2 written above them.
There are three dots between 22 and 24 on the number line, with a 3 written above them.
There are two dots between 24 and 26 on the number line, with a 2 written above them.
There is one dot at 26 with the number 1 written above it.
There is one dot at 28 with the number 1 written above it.
There are two dots at 30 with the number 2 written above them. 
There is one dot between 30 and 32 on the number line, with a 1 written above it.
There is one dot at 32 with the number 1 written above it.
Across the top, above the plot, there are plus signs drawn in between each number of dots.

",2f78ff9e-2f5c-4998-a8b2-4c9a16b0c568.jpg
"Tape diagram that displays the whole number 2 split into fourths. There is a total of 8 one-fourth pieces. These 8 pieces are grouped and labeled with the number 2. Six-fourths is shaded.

",c0f47e9c-a231-4f35-bdc9-ddd4563538c7.jpg
"a dot plot with a number line starting at 16 and ending at 36, counting by 2s. There is an unlabeled tick mark halfway between every labeled number on the number line. 
",450aac35-24d8-412c-8957-fbcdf26d1c57.jpg
"Tape diagram of a 8 by 3 rectangle. The first rows of unit squares are shaded and grouped. The next three rows are grouped. The last two rows are shaded and grouped.
",5074a0de-80df-4b96-8997-f16b8955243e.jpg
"Tape diagram that displays the whole number 2 split into fourths. There is a total of 8 one-fourth pieces. These 8 pieces are grouped and labeled with the number 2. Three-fourths is grouped and labeled with the number 1. Another three-fourths is grouped and labeled with the number 2. Two-fourths are grouped and labeled as two-fourths.
",f4a03737-eb55-4cd3-86b8-e6132adf679d.jpg
"Tape diagram of a 9 by1 rectangle. A number 2 is written on top of the diagram. The first three squares are shaded. The fifth, eighth and ninth squares are shaded.
",54c1ee97-c8a6-42cc-858a-a482c0c477df.jpg
"Tape diagram that displays the whole number 2 split into fourths. There is a total of 8 one-fourth pieces. These 8 pieces are grouped and labeled with the number 2. Three-fourths is grouped and labeled with the number 1. Another three-fourths is grouped and labeled with the number 1.
",d73278d3-1572-41d9-ab32-3de7ed8185bb.jpg
"ordered the numbers from least to greatest above the data set. 40 40 47 49 50 53 55 57 63 76 
",a98a62fc-9332-4954-81b4-5a6aaa56e516.jpg
"An 8 by 1 rectangle. First two squares are shaded. The sixth, seventh and eighth squares are shaded.
",85c0d7e7-032f-4fe7-ac5e-7c8cff2aead4.jpg
"Tape diagram that displays the whole number 2 split into fourths. There is a total of 8 one-fourth pieces. These 8 pieces are grouped and labeled with the number 2. Three-fourths is labeled with \frac{3}{4} in each rectangle. They are also grouped and labeled as 1 group. Another three-fourths is grouped and labeled as 1 group.. The last two-fourths are grouped. 
",fb5933a8-b039-4cff-9f78-f462ba7b8347.jpg
"to the left of the table \times6.25 connects 4 from row one and 25 from row 2 

to the right of the distance column ×6.25 connects 120 and the handwritten 750
",20d47484-7a35-4171-bbc6-0dc81f9f1063.jpg
"Long division algorithm for 270\div3 
1 is entered above the 2 

The work ends with 270-3=267 ?
",20afa421-8e9b-409c-8f73-a6d701c88f07.jpg
"Table Description
    Time 
(seconds) 
      4    120\div4 
     25     25\times30 
      9       30\times9  
",e502cde4-1254-4126-b9c4-966e331bf169.jpg
"Table Description
     Time                Distance                           Speed
(seconds)              (meters)                (meters per second)
        4                       120                                  30  \left(120\div4\right) 
      25                       750 \left(30\cdot25\right)                  30  \left(750\div25\right) 
      90 \left(27\div3\right)       270                                  30  \left(270\div90\right) 

",2ae7b76d-51cb-4cc7-ba2f-8888604f6fcd.jpg
"wrote \cdot3 between 5 and 15. Wrote \frac{1}{16} between 15 and 2\ \frac{1}{2} . Wrote \cdot7 between 2\ \frac{1}{2} and 17\ \frac{1}{2} . wrote \cdot3 between 2  and 6 . Wrote \frac{1}{16} between 6 and 1  . Wrote \cdot7 between 1 and 7 . 
",21fbfd0f-1ec4-42d2-b5cb-17ef15038a44.jpg
"A tape diagram of a 13 by 2 rectangle. All the top row squares have a 3 written inside. All the bottom row squares have a 4 written inside. describe model here
",691305de-b5ec-4176-abbe-f180bdd02669.jpg
"line drawn between 5 and 25 . \cdot5 written to the side. Line drawn between 2 and 10 . \cdot5 written to the side
",ad186505-0d9c-4d24-8363-5e0941feae1c.jpg
"Tape diagram that displays the whole number 2 split into fourths. There is a total of 8 one-fourth pieces. These 8 pieces are grouped and labeled with the number 2. Three-fourths is shaded. The shaded rectangles are grouped and labeled as three-fourths. Another three-fourths is grouped and labeled as three-fourths. Two-fourths are grouped and labeled as two-thirds of three-fourths.
",07bb01bb-132a-492e-ba44-207746cf5d73.jpg
"Work shown beside each table entry 
     Time                                Distance                                  Speed
(seconds)                             (meters)                        (meters per second)
       4  \left(30\times\ \ \ =\ 120\right)          120 \left(30\times4\right)                         30 \left(120\div4\right) 
      25 (30\times=750)               750 \left(30\times25\right)                      30 \left(750\div25\right) 
      9 (30\times=270)                 270 \left(30\times9\right)                        30 \left(270\div9\right) 
",afbc2879-7678-424e-98c7-42d813d0a80e.jpg
"arrow draw from 5 to 10 . \cdot2written to the side of the arrow. arrow drawn from 2 to 4 . \cdot2 written to the side of the arrow. arrow drawn from 5 to 15 . \cdot3 written to the side of the arrow. arrow drawn from 5 to 2\ \frac{1}{2} . 1. \div2 written to the side of the arrow. arrow drawn from 2 to 6 . \cdot3 written to the side of the arrow. Arrow drawn from 2 to 1. \div2 written to the side of the arrow. 
",aa882482-b1aa-4fc4-9d35-f015444cdd17.jpg
